,company,count,time
13,starbucks,43,17-04-24T14:07:00Z
13,starbucks,26,17-04-24T14:08:00Z
13,starbucks,36,17-04-24T14:09:00Z
11,starbucks,33,17-04-24T14:10:00Z
12,starbucks,37,17-04-24T14:11:00Z
13,starbucks,56,17-04-24T14:12:00Z
11,starbucks,40,17-04-24T14:13:00Z
9,starbucks,49,17-04-24T14:14:00Z
12,starbucks,48,17-04-24T14:15:00Z
14,starbucks,44,17-04-24T14:16:00Z
9,starbucks,49,17-04-24T14:17:00Z
13,starbucks,45,17-04-24T14:18:00Z
8,starbucks,50,17-04-24T14:19:00Z
13,starbucks,55,17-04-24T14:20:00Z
13,starbucks,45,17-04-24T14:21:00Z
13,starbucks,37,17-04-24T14:22:00Z
12,starbucks,51,17-04-24T14:23:00Z
12,starbucks,29,17-04-24T14:24:00Z
18,starbucks,41,17-04-24T14:25:00Z
14,starbucks,45,17-04-24T14:26:00Z
11,starbucks,50,17-04-24T14:27:00Z
12,starbucks,40,17-04-24T14:28:00Z
10,starbucks,44,17-04-24T14:29:00Z
13,starbucks,35,17-04-24T14:30:00Z
13,starbucks,23,17-04-24T14:31:00Z
16,starbucks,37,17-04-24T14:32:00Z
13,starbucks,53,17-04-24T14:33:00Z
16,starbucks,47,17-04-24T14:34:00Z
11,starbucks,44,17-04-24T14:35:00Z
11,starbucks,27,17-04-24T14:36:00Z
8,starbucks,36,17-04-24T14:37:00Z
10,starbucks,40,17-04-24T14:38:00Z
10,starbucks,36,17-04-24T14:39:00Z
12,starbucks,27,17-04-24T14:40:00Z
15,starbucks,41,17-04-24T14:41:00Z
12,starbucks,37,17-04-24T14:42:00Z
16,starbucks,40,17-04-24T14:43:00Z
12,starbucks,39,17-04-24T14:44:00Z
14,starbucks,38,17-04-24T14:45:00Z
12,starbucks,31,17-04-24T14:46:00Z
14,starbucks,44,17-04-24T14:47:00Z
12,starbucks,42,17-04-24T14:48:00Z
14,starbucks,32,17-04-24T14:49:00Z
11,starbucks,34,17-04-24T14:50:00Z
13,starbucks,17,17-04-24T14:51:00Z
13,starbucks,32,17-04-24T14:52:00Z
8,starbucks,34,17-04-24T14:53:00Z
14,starbucks,31,17-04-24T14:54:00Z
14,starbucks,37,17-04-24T14:55:00Z
13,starbucks,32,17-04-24T14:56:00Z
11,starbucks,35,17-04-24T14:57:00Z
10,starbucks,29,17-04-24T14:58:00Z
10,starbucks,37,17-04-24T14:59:00Z
13,starbucks,36,17-04-24T15:00:00Z
13,starbucks,45,17-04-24T15:01:00Z
15,starbucks,40,17-04-24T15:02:00Z
13,starbucks,41,17-04-24T15:03:00Z
11,starbucks,29,17-04-24T15:04:00Z
14,starbucks,31,17-04-24T15:05:00Z
13,starbucks,31,17-04-24T15:06:00Z
12,starbucks,34,17-04-24T15:07:00Z
14,starbucks,42,17-04-24T15:08:00Z
13,starbucks,66,17-04-24T15:09:00Z
11,starbucks,44,17-04-24T15:10:00Z
14,starbucks,34,17-04-24T15:11:00Z
12,starbucks,28,17-04-24T15:12:00Z
11,starbucks,35,17-04-24T15:13:00Z
12,starbucks,39,17-04-24T15:14:00Z
14,starbucks,41,17-04-24T15:15:00Z
12,starbucks,34,17-04-24T15:16:00Z
14,starbucks,36,17-04-24T15:17:00Z
13,starbucks,35,17-04-24T15:18:00Z
13,starbucks,37,17-04-24T15:19:00Z
16,starbucks,33,17-04-24T15:20:00Z
14,starbucks,26,17-04-24T15:21:00Z
15,starbucks,38,17-04-24T15:22:00Z
11,starbucks,40,17-04-24T15:23:00Z
11,starbucks,28,17-04-24T15:24:00Z
13,starbucks,31,17-04-24T15:25:00Z
13,starbucks,35,17-04-24T15:26:00Z
12,starbucks,43,17-04-24T15:27:00Z
9,starbucks,35,17-04-24T15:28:00Z
11,starbucks,45,17-04-24T15:29:00Z
13,starbucks,35,17-04-24T15:30:00Z
13,starbucks,41,17-04-24T15:31:00Z
12,starbucks,36,17-04-24T15:32:00Z
10,starbucks,38,17-04-24T15:33:00Z
16,starbucks,37,17-04-24T15:34:00Z
13,starbucks,38,17-04-24T15:35:00Z
13,starbucks,33,17-04-24T15:36:00Z
13,starbucks,63,17-04-24T15:37:00Z
16,starbucks,44,17-04-24T15:38:00Z
12,starbucks,31,17-04-24T15:39:00Z
12,starbucks,37,17-04-24T15:40:00Z
12,starbucks,61,17-04-24T15:41:00Z
12,starbucks,36,17-04-24T15:42:00Z
11,starbucks,40,17-04-24T15:43:00Z
11,starbucks,33,17-04-24T15:44:00Z
12,starbucks,39,17-04-24T15:45:00Z
13,starbucks,34,17-04-24T15:46:00Z
12,starbucks,35,17-04-24T15:47:00Z
17,starbucks,29,17-04-24T15:48:00Z
12,starbucks,38,17-04-24T15:49:00Z
13,starbucks,42,17-04-24T15:50:00Z
10,starbucks,33,17-04-24T15:51:00Z
12,starbucks,41,17-04-24T15:52:00Z
14,starbucks,41,17-04-24T15:53:00Z
14,starbucks,39,17-04-24T15:54:00Z
11,starbucks,33,17-04-24T15:55:00Z
12,starbucks,41,17-04-24T15:56:00Z
11,starbucks,41,17-04-24T15:57:00Z
10,starbucks,38,17-04-24T15:58:00Z
11,starbucks,73,17-04-24T15:59:00Z
12,starbucks,48,17-04-24T16:00:00Z
14,starbucks,57,17-04-24T16:01:00Z
14,starbucks,60,17-04-24T16:02:00Z
17,starbucks,50,17-04-24T16:03:00Z
9,starbucks,48,17-04-24T16:04:00Z
12,starbucks,40,17-04-24T16:05:00Z
12,starbucks,43,17-04-24T16:06:00Z
12,starbucks,35,17-04-24T16:07:00Z
11,starbucks,73,17-04-24T16:08:00Z
12,starbucks,172,17-04-24T16:09:00Z
10,starbucks,127,17-04-24T16:10:00Z
15,starbucks,71,17-04-24T16:11:00Z
12,starbucks,62,17-04-24T16:12:00Z
10,starbucks,70,17-04-24T16:13:00Z
9,starbucks,66,17-04-24T16:14:00Z
16,starbucks,52,17-04-24T16:15:00Z
15,starbucks,60,17-04-24T16:16:00Z
10,starbucks,60,17-04-24T16:17:00Z
13,starbucks,52,17-04-24T16:18:00Z
12,starbucks,43,17-04-24T16:19:00Z
12,starbucks,44,17-04-24T16:20:00Z
11,starbucks,54,17-04-24T16:21:00Z
11,starbucks,43,17-04-24T16:22:00Z
10,starbucks,49,17-04-24T16:23:00Z
14,starbucks,38,17-04-24T16:24:00Z
16,starbucks,49,17-04-24T16:25:00Z
14,starbucks,52,17-04-24T16:26:00Z
12,starbucks,35,17-04-24T16:27:00Z
12,starbucks,45,17-04-24T16:28:00Z
9,starbucks,40,17-04-24T16:29:00Z
11,starbucks,59,17-04-24T16:30:00Z
14,starbucks,45,17-04-24T16:31:00Z
13,starbucks,54,17-04-24T16:32:00Z
13,starbucks,59,17-04-24T16:33:00Z
13,starbucks,54,17-04-24T16:34:00Z
14,starbucks,159,17-04-24T16:35:00Z
13,starbucks,77,17-04-24T16:36:00Z
10,starbucks,70,17-04-24T16:37:00Z
12,starbucks,57,17-04-24T16:38:00Z
11,starbucks,71,17-04-24T16:39:00Z
13,starbucks,43,17-04-24T16:40:00Z
13,starbucks,60,17-04-24T16:41:00Z
13,starbucks,70,17-04-24T16:42:00Z
10,starbucks,75,17-04-24T16:43:00Z
13,starbucks,53,17-04-24T16:44:00Z
8,starbucks,74,17-04-24T16:45:00Z
11,starbucks,60,17-04-24T16:46:00Z
13,starbucks,45,17-04-24T16:47:00Z
10,starbucks,60,17-04-24T16:48:00Z
14,starbucks,52,17-04-24T16:49:00Z
11,starbucks,43,17-04-24T16:50:00Z
15,starbucks,48,17-04-24T16:51:00Z
12,starbucks,54,17-04-24T16:52:00Z
12,starbucks,43,17-04-24T16:53:00Z
9,starbucks,52,17-04-24T16:54:00Z
13,starbucks,58,17-04-24T16:55:00Z
15,starbucks,45,17-04-24T16:56:00Z
15,starbucks,42,17-04-24T16:57:00Z
11,starbucks,51,17-04-24T16:58:00Z
12,starbucks,58,17-04-24T16:59:00Z
10,starbucks,60,17-04-24T17:00:00Z
17,starbucks,50,17-04-24T17:01:00Z
12,starbucks,52,17-04-24T17:02:00Z
15,starbucks,40,17-04-24T17:03:00Z
9,starbucks,20,17-04-24T17:04:00Z
8,starbucks,13,17-04-24T18:29:00Z
9,starbucks,31,17-04-24T18:30:00Z
11,starbucks,48,17-04-24T18:31:00Z
10,starbucks,36,17-04-24T18:32:00Z
9,starbucks,51,17-04-24T18:33:00Z
11,starbucks,52,17-04-24T18:34:00Z
