,company,count,time
20,netflix,60,17-04-24T14:14:00Z
20,netflix,51,17-04-24T14:15:00Z
19,netflix,143,17-04-24T14:16:00Z
20,netflix,73,17-04-24T14:17:00Z
21,netflix,70,17-04-24T14:18:00Z
17,netflix,64,17-04-24T14:19:00Z
22,netflix,59,17-04-24T14:20:00Z
19,netflix,44,17-04-24T14:21:00Z
19,netflix,35,17-04-24T14:22:00Z
19,netflix,55,17-04-24T14:23:00Z
20,netflix,51,17-04-24T14:24:00Z
24,netflix,44,17-04-24T14:25:00Z
21,netflix,44,17-04-24T14:26:00Z
19,netflix,38,17-04-24T14:27:00Z
20,netflix,45,17-04-24T14:28:00Z
21,netflix,74,17-04-24T14:29:00Z
20,netflix,48,17-04-24T14:30:00Z
21,netflix,39,17-04-24T14:31:00Z
24,netflix,58,17-04-24T14:32:00Z
20,netflix,43,17-04-24T14:33:00Z
27,netflix,62,17-04-24T14:34:00Z
20,netflix,84,17-04-24T14:35:00Z
22,netflix,67,17-04-24T14:36:00Z
20,netflix,51,17-04-24T14:37:00Z
21,netflix,64,17-04-24T14:38:00Z
22,netflix,52,17-04-24T14:39:00Z
22,netflix,37,17-04-24T14:40:00Z
22,netflix,128,17-04-24T14:41:00Z
22,netflix,42,17-04-24T14:42:00Z
22,netflix,40,17-04-24T14:43:00Z
16,netflix,60,17-04-24T14:44:00Z
20,netflix,136,17-04-24T14:45:00Z
20,netflix,44,17-04-24T14:46:00Z
21,netflix,44,17-04-24T14:47:00Z
20,netflix,44,17-04-24T14:48:00Z
23,netflix,37,17-04-24T14:49:00Z
20,netflix,36,17-04-24T14:50:00Z
21,netflix,52,17-04-24T14:51:00Z
