,company,count,time
17,ebay,92,17-04-24T15:43:00Z
20,ebay,62,17-04-24T15:44:00Z
23,ebay,68,17-04-24T15:45:00Z
22,ebay,136,17-04-24T15:46:00Z
18,ebay,59,17-04-24T15:47:00Z
20,ebay,96,17-04-24T15:48:00Z
20,ebay,69,17-04-24T15:49:00Z
22,ebay,81,17-04-24T15:50:00Z
16,ebay,56,17-04-24T15:51:00Z
21,ebay,63,17-04-24T15:52:00Z
26,ebay,105,17-04-24T15:53:00Z
24,ebay,77,17-04-24T15:54:00Z
21,ebay,108,17-04-24T15:55:00Z
18,ebay,69,17-04-24T15:56:00Z
17,ebay,98,17-04-24T15:57:00Z
23,ebay,77,17-04-24T15:58:00Z
17,ebay,107,17-04-24T15:59:00Z
20,ebay,131,17-04-24T16:00:00Z
30,ebay,99,17-04-24T16:01:00Z
22,ebay,108,17-04-24T16:02:00Z
22,ebay,85,17-04-24T16:03:00Z
21,ebay,83,17-04-24T16:04:00Z
23,ebay,86,17-04-24T16:05:00Z
19,ebay,77,17-04-24T16:06:00Z
21,ebay,63,17-04-24T16:07:00Z
21,ebay,67,17-04-24T16:08:00Z
17,ebay,111,17-04-24T16:09:00Z
22,ebay,80,17-04-24T16:10:00Z
24,ebay,89,17-04-24T16:11:00Z
20,ebay,90,17-04-24T16:12:00Z
21,ebay,77,17-04-24T16:13:00Z
19,ebay,93,17-04-24T16:14:00Z
23,ebay,57,17-04-24T16:15:00Z
25,ebay,63,17-04-24T16:16:00Z
18,ebay,68,17-04-24T16:17:00Z
19,ebay,61,17-04-24T16:18:00Z
21,ebay,65,17-04-24T16:19:00Z
24,ebay,83,17-04-24T16:20:00Z
19,ebay,119,17-04-24T16:21:00Z
23,ebay,69,17-04-24T16:22:00Z
23,ebay,61,17-04-24T16:23:00Z
30,ebay,70,17-04-24T16:24:00Z
23,ebay,110,17-04-24T16:25:00Z
23,ebay,57,17-04-24T16:26:00Z
23,ebay,54,17-04-24T16:27:00Z
19,ebay,51,17-04-24T16:28:00Z
24,ebay,91,17-04-24T16:29:00Z
18,ebay,93,17-04-24T16:30:00Z
27,ebay,80,17-04-24T16:31:00Z
22,ebay,94,17-04-24T16:32:00Z
21,ebay,66,17-04-24T16:33:00Z
22,ebay,54,17-04-24T16:34:00Z
18,ebay,88,17-04-24T16:35:00Z
22,ebay,108,17-04-24T16:36:00Z
19,ebay,74,17-04-24T16:37:00Z
15,ebay,89,17-04-24T16:38:00Z
16,ebay,76,17-04-24T16:39:00Z
21,ebay,103,17-04-24T16:40:00Z
24,ebay,96,17-04-24T16:41:00Z
26,ebay,51,17-04-24T16:42:00Z
16,ebay,68,17-04-24T16:43:00Z
19,ebay,61,17-04-24T16:44:00Z
22,ebay,54,17-04-24T16:45:00Z
25,ebay,50,17-04-24T16:46:00Z
23,ebay,45,17-04-24T16:47:00Z
21,ebay,66,17-04-24T16:48:00Z
22,ebay,64,17-04-24T16:49:00Z
21,ebay,72,17-04-24T16:50:00Z
22,ebay,63,17-04-24T16:51:00Z
22,ebay,88,17-04-24T16:52:00Z
20,ebay,96,17-04-24T16:53:00Z
20,ebay,98,17-04-24T16:54:00Z
19,ebay,100,17-04-24T16:55:00Z
27,ebay,77,17-04-24T16:56:00Z
24,ebay,73,17-04-24T16:57:00Z
22,ebay,119,17-04-24T16:58:00Z
18,ebay,94,17-04-24T16:59:00Z
25,ebay,81,17-04-24T17:00:00Z
29,ebay,97,17-04-24T17:01:00Z
26,ebay,99,17-04-24T17:02:00Z
23,ebay,67,17-04-24T17:03:00Z
19,ebay,42,17-04-24T17:04:00Z
13,ebay,36,17-04-24T18:29:00Z
19,ebay,79,17-04-24T18:30:00Z
18,ebay,83,17-04-24T18:31:00Z
17,ebay,77,17-04-24T18:32:00Z
22,ebay,69,17-04-24T18:33:00Z
20,ebay,71,17-04-24T18:34:00Z
