,company,count,time
14,qualcomm,2,17-04-24T15:22:00Z
10,qualcomm,3,17-04-24T15:23:00Z
10,qualcomm,3,17-04-24T15:24:00Z
12,qualcomm,2,17-04-24T15:25:00Z
12,qualcomm,4,17-04-24T15:26:00Z
11,qualcomm,2,17-04-24T15:27:00Z
10,qualcomm,5,17-04-24T15:28:00Z
10,qualcomm,3,17-04-24T15:29:00Z
12,qualcomm,3,17-04-24T15:30:00Z
12,qualcomm,3,17-04-24T15:31:00Z
11,qualcomm,1,17-04-24T15:32:00Z
12,qualcomm,1,17-04-24T15:34:00Z
12,qualcomm,2,17-04-24T15:36:00Z
12,qualcomm,1,17-04-24T15:37:00Z
11,qualcomm,1,17-04-24T15:39:00Z
11,qualcomm,1,17-04-24T15:41:00Z
10,qualcomm,1,17-04-24T15:43:00Z
10,qualcomm,1,17-04-24T15:44:00Z
11,qualcomm,2,17-04-24T15:45:00Z
12,qualcomm,1,17-04-24T15:46:00Z
11,qualcomm,2,17-04-24T15:52:00Z
13,qualcomm,2,17-04-24T15:54:00Z
10,qualcomm,1,17-04-24T15:55:00Z
11,qualcomm,2,17-04-24T15:56:00Z
10,qualcomm,1,17-04-24T15:57:00Z
9,qualcomm,3,17-04-24T15:58:00Z
13,qualcomm,1,17-04-24T16:02:00Z
13,qualcomm,1,17-04-24T16:03:00Z
11,qualcomm,1,17-04-24T16:06:00Z
11,qualcomm,1,17-04-24T16:07:00Z
11,qualcomm,3,17-04-24T16:09:00Z
11,qualcomm,3,17-04-24T16:11:00Z
11,qualcomm,2,17-04-24T16:14:00Z
11,qualcomm,5,17-04-24T16:15:00Z
14,qualcomm,1,17-04-24T16:16:00Z
9,qualcomm,1,17-04-24T16:17:00Z
12,qualcomm,2,17-04-24T16:18:00Z
11,qualcomm,3,17-04-24T16:19:00Z
11,qualcomm,5,17-04-24T16:20:00Z
10,qualcomm,2,17-04-24T16:21:00Z
10,qualcomm,5,17-04-24T16:22:00Z
12,qualcomm,3,17-04-24T16:23:00Z
13,qualcomm,2,17-04-24T16:24:00Z
12,qualcomm,2,17-04-24T16:25:00Z
13,qualcomm,1,17-04-24T16:26:00Z
11,qualcomm,1,17-04-24T16:27:00Z
12,qualcomm,3,17-04-24T16:29:00Z
10,qualcomm,3,17-04-24T16:30:00Z
13,qualcomm,4,17-04-24T16:31:00Z
12,qualcomm,2,17-04-24T16:32:00Z
12,qualcomm,2,17-04-24T16:33:00Z
12,qualcomm,2,17-04-24T16:34:00Z
11,qualcomm,2,17-04-24T16:35:00Z
12,qualcomm,2,17-04-24T16:36:00Z
9,qualcomm,2,17-04-24T16:37:00Z
12,qualcomm,1,17-04-24T16:41:00Z
12,qualcomm,1,17-04-24T16:42:00Z
9,qualcomm,2,17-04-24T16:43:00Z
12,qualcomm,4,17-04-24T16:44:00Z
10,qualcomm,1,17-04-24T16:45:00Z
12,qualcomm,1,17-04-24T16:47:00Z
9,qualcomm,2,17-04-24T16:48:00Z
10,qualcomm,1,17-04-24T16:50:00Z
14,qualcomm,2,17-04-24T16:51:00Z
11,qualcomm,2,17-04-24T16:52:00Z
8,qualcomm,2,17-04-24T16:54:00Z
12,qualcomm,4,17-04-24T16:55:00Z
14,qualcomm,2,17-04-24T16:56:00Z
14,qualcomm,1,17-04-24T16:57:00Z
11,qualcomm,3,17-04-24T16:59:00Z
13,qualcomm,1,17-04-24T17:00:00Z
16,qualcomm,3,17-04-24T17:01:00Z
11,qualcomm,2,17-04-24T17:02:00Z
14,qualcomm,2,17-04-24T17:03:00Z
8,qualcomm,2,17-04-24T17:04:00Z
10,qualcomm,1,17-04-24T18:31:00Z
11,qualcomm,1,17-04-24T18:33:00Z
