,company,count,time
5,fastenal,1,17-04-24T11:59:00Z
4,fastenal,1,17-04-24T12:41:00Z
4,fastenal,1,17-04-24T12:50:00Z
3,fastenal,1,17-04-24T12:54:00Z
4,fastenal,2,17-04-24T13:14:00Z
